datetime,open,high,low,close,volume
2025-04-02,24582.44921875,24772.099609375,24577.30078125,24750.05078125,716400
2025-04-03,24550.94921875,24795.849609375,24548.599609375,24724.94921875,655800
2025-04-04,24792.150390625,24942.55078125,24718.75,24774.30078125,997900
2025-04-07,23767.25,24216.400390625,23546.5,23908.44921875,1614000
2025-04-08,24143.75,24403.44921875,24044.0,24301.5,1356900
2025-04-09,24297.349609375,24301.349609375,23991.349609375,24132.650390625,1081300
2025-04-11,24319.19921875,24698.599609375,24319.19921875,24555.55078125,1190800
2025-04-15,25215.849609375,25333.05078125,25035.599609375,25280.650390625,1319600
2025-04-16,25401.69921875,25514.400390625,25287.599609375,25492.099609375,1221300
2025-04-17,25509.650390625,26116.400390625,25470.849609375,26071.599609375,1482900
2025-04-21,26341.80078125,26527.69921875,26224.650390625,26435.099609375,1477100
2025-04-22,26519.150390625,26726.349609375,26459.25,26624.80078125,1443400
2025-04-23,26819.099609375,26819.099609375,26346.25,26446.19921875,1290500
2025-04-24,26378.900390625,26473.94921875,26266.0,26305.650390625,1070200
2025-04-25,26354.69921875,26430.25,25789.849609375,26036.099609375,1446900
2025-04-28,25990.0,26346.900390625,25961.650390625,26291.650390625,1202200
2025-04-29,26313.5,26447.19921875,26133.849609375,26193.849609375,903600
2025-04-30,26162.05078125,26247.75,25943.69921875,26113.55078125,1453700
2025-05-02,26121.650390625,26354.849609375,26067.55078125,26151.75,1043800
2025-05-05,26172.69921875,26287.30078125,26089.19921875,26164.900390625,932300
2025-05-06,26148.30078125,26198.0,25925.099609375,25969.0,884100
2025-05-07,25855.75,26196.900390625,25795.849609375,26165.650390625,956000
2025-05-08,26239.849609375,26277.0,25849.150390625,25980.650390625,1206900
2025-05-09,25608.55078125,25811.25,25453.80078125,25502.099609375,1120600
2025-05-12,25988.0,26530.30078125,25956.75,26497.599609375,1008400
2025-05-13,26409.099609375,26543.30078125,26177.150390625,26206.0,1036100
2025-05-14,26218.94921875,26326.55078125,26013.69921875,26145.55078125,1160900
2025-05-15,26169.400390625,26550.94921875,25966.150390625,26482.80078125,1322700
2025-05-16,26486.75,26518.349609375,26425.94921875,26474.599609375,976200
2025-05-19,26455.099609375,26610.400390625,26452.19921875,26507.80078125,728200
2025-05-20,26504.05078125,26558.94921875,26172.349609375,26193.849609375,988400
2025-05-21,26283.25,26472.19921875,26176.75,26339.650390625,847500
2025-05-22,26270.30078125,26297.5,26070.94921875,26225.94921875,846800
2025-05-23,26241.94921875,26510.900390625,26188.75,26485.400390625,622300
2025-05-26,26550.400390625,26724.75,26476.150390625,26591.900390625,542100
2025-05-27,26519.900390625,26669.150390625,26292.44921875,26420.80078125,1011100
2025-05-28,26432.69921875,26523.900390625,26386.69921875,26451.849609375,905700
2025-05-29,26509.05078125,26601.30078125,26288.44921875,26478.44921875,1005700
2025-05-30,26501.099609375,26552.30078125,26399.599609375,26499.25,1353100
2025-06-02,26386.099609375,26491.0,26226.5,26448.400390625,897100
2025-06-03,26507.05078125,26566.400390625,26207.650390625,26254.94921875,936000
2025-06-04,26254.05078125,26322.75,26191.150390625,26264.55078125,749300
2025-06-05,26329.349609375,26508.099609375,26229.80078125,26387.150390625,886900
2025-06-06,26360.0,26922.19921875,26285.55078125,26848.900390625,1607200
2025-06-09,27079.849609375,27086.69921875,26938.400390625,26992.849609375,1265700
2025-06-10,27082.80078125,27083.5,26811.5,26867.05078125,884200
2025-06-11,26872.19921875,26930.400390625,26761.94921875,26789.94921875,730700
2025-06-12,26796.30078125,26889.349609375,26524.44921875,26579.900390625,877100
2025-06-13,26132.099609375,26406.150390625,26132.099609375,26335.599609375,885300
2025-06-16,26385.599609375,26576.900390625,26306.849609375,26554.75,822700
2025-06-17,26577.25,26610.349609375,26395.349609375,26451.650390625,670300
2025-06-18,26349.80078125,26507.75,26319.849609375,26399.94921875,669700
2025-06-19,26379.099609375,26459.849609375,26244.849609375,26299.650390625,890300
2025-06-20,26294.099609375,26680.25,26292.94921875,26648.69921875,1716500
2025-06-23,26448.75,26622.80078125,26389.55078125,26556.5,675200
2025-06-24,26783.30078125,26975.25,26678.25,26750.400390625,1109100
2025-06-25,26809.0,26868.94921875,26741.80078125,26851.19921875,763500
2025-06-26,26882.349609375,27278.900390625,26848.05078125,27248.400390625,1759900
2025-06-27,27245.55078125,27369.80078125,27083.55078125,27344.05078125,2265000
2025-06-30,27364.349609375,27369.25,27117.25,27174.44921875,1193700
2025-07-01,27190.900390625,27212.75,27069.05078125,27124.19921875,949400
2025-07-02,27157.19921875,27209.400390625,26779.19921875,26861.69921875,902500
2025-07-03,26902.94921875,26954.099609375,26719.349609375,26734.900390625,896700
2025-07-04,26773.75,26892.55078125,26681.25,26866.30078125,637200
2025-07-07,26837.849609375,26894.69921875,26772.05078125,26833.44921875,596400
2025-07-08,26802.599609375,27041.900390625,26795.5,27016.849609375,798100
2025-07-09,26998.05078125,27087.44921875,26931.900390625,27058.44921875,865500
2025-07-10,27130.099609375,27147.55078125,26951.05078125,26984.349609375,1116500
2025-07-11,26917.5,27004.5,26808.44921875,26853.099609375,865700
2025-07-14,26886.900390625,26886.900390625,26703.099609375,26802.25,776500
2025-07-15,26782.650390625,26967.150390625,26780.69921875,26928.94921875,746500
2025-07-16,26993.5,27022.900390625,26866.349609375,26916.400390625,1000800
2025-07-17,26959.349609375,26968.5,26790.05078125,26809.44921875,974900
2025-07-18,26694.0,26785.349609375,26513.80078125,26556.150390625,1453800
2025-07-21,26710.05078125,27002.75,26637.400390625,26986.94921875,982100
2025-07-22,27109.900390625,27126.849609375,26963.25,26990.44921875,859400
2025-07-23,27063.099609375,27227.849609375,26987.099609375,27215.849609375,966300
2025-07-24,27271.849609375,27271.849609375,27003.599609375,27046.30078125,827600
2025-07-25,26993.900390625,26993.900390625,26735.44921875,26808.0,1224700
2025-07-28,26684.349609375,26856.80078125,26562.099609375,26615.19921875,1086900
2025-07-29,26515.150390625,26740.30078125,26495.30078125,26700.69921875,1118100
2025-07-30,26749.900390625,26757.94921875,26613.55078125,26703.5,778300
2025-07-31,26495.150390625,26844.650390625,26462.69921875,26649.94921875,1370200
2025-08-01,26619.400390625,26732.349609375,26461.05078125,26492.5,871700
2025-08-04,26507.19921875,26590.099609375,26412.19921875,26476.599609375,776900
2025-08-05,26434.69921875,26474.69921875,26288.849609375,26373.5,849900
2025-08-06,26338.099609375,26433.25,26288.25,26371.150390625,802400
2025-08-07,26265.5,26451.05078125,26180.30078125,26403.900390625,907300
2025-08-08,26379.849609375,26425.69921875,26129.80078125,26167.349609375,723500
2025-08-11,26165.55078125,26426.400390625,26138.0,26405.80078125,769000
2025-08-12,26367.5,26415.05078125,26112.69921875,26135.30078125,651500
2025-08-13,26282.30078125,26287.05078125,26142.69921875,26238.400390625,680100
2025-08-14,26204.650390625,26390.94921875,26189.25,26333.44921875,751400
2025-08-18,26670.19921875,26840.30078125,26592.80078125,26609.099609375,956700
2025-08-19,26564.69921875,26663.5,26504.599609375,26592.30078125,659900
2025-08-20,26535.0,26567.30078125,26419.0,26487.80078125,592600
2025-08-21,26624.05078125,26641.80078125,26530.69921875,26573.349609375,686000
2025-08-22,26537.75,26565.0,26297.150390625,26317.05078125,626700
2025-08-25,26321.349609375,26378.94921875,26260.94921875,26306.900390625,639200
2025-08-26,26244.349609375,26297.849609375,25922.5,25952.599609375,1091100
2025-08-28,25832.69921875,25910.400390625,25619.19921875,25640.30078125,1303700
2025-08-29,25575.400390625,25750.5,25539.75,25567.69921875,976900
2025-09-01,25561.650390625,25756.94921875,25561.599609375,25743.5,708700
2025-09-02,25774.94921875,25830.599609375,25529.69921875,25572.94921875,761200
2025-09-03,25562.30078125,25763.099609375,25481.94921875,25732.55078125,815600
2025-09-04,25973.30078125,26024.849609375,25797.349609375,25853.400390625,1083000
2025-09-05,25986.55078125,25986.55078125,25727.80078125,25889.30078125,621000
2025-09-08,25950.80078125,26092.55078125,25858.94921875,25942.69921875,572300
2025-09-09,26025.05078125,26033.349609375,25905.400390625,25961.94921875,656000
2025-09-10,26124.650390625,26190.75,26056.80078125,26123.75,868200
2025-09-11,26051.400390625,26223.05078125,26047.25,26178.69921875,736300
2025-09-12,26228.69921875,26375.349609375,26140.150390625,26363.25,816500
2025-09-15,26384.25,26468.44921875,26342.599609375,26393.05078125,776300
2025-09-16,26329.25,26515.19921875,26328.849609375,26495.30078125,879900
2025-09-17,26500.849609375,26611.05078125,26495.55078125,26563.55078125,915400
2025-09-18,26685.900390625,26723.94921875,26588.5,26698.650390625,947200
2025-09-19,26646.150390625,26664.25,26463.75,26527.599609375,1284000
2025-09-22,26513.150390625,26658.94921875,26479.099609375,26528.400390625,676700
2025-09-23,26504.599609375,26641.44921875,26464.0,26559.5,1145300
2025-09-24,26471.19921875,26532.849609375,26308.349609375,26388.44921875,876400
2025-09-25,26352.30078125,26431.650390625,26222.80078125,26247.400390625,1261100
2025-09-26,26152.400390625,26197.150390625,25945.44921875,25985.25,919800
2025-09-29,26016.900390625,26111.80078125,25886.599609375,26007.0,1379100
2025-09-30,26100.900390625,26133.150390625,25970.94921875,26022.099609375,1229000
2025-10-01,26016.19921875,26414.400390625,25989.400390625,26382.19921875,1377600
2025-10-03,26265.69921875,26439.400390625,26259.150390625,26426.75,1095200
2025-10-06,26532.30078125,26724.5,26489.75,26712.05078125,1098800
2025-10-07,26724.30078125,26919.80078125,26670.650390625,26777.30078125,1085300
2025-10-08,26688.349609375,26822.44921875,26593.150390625,26656.400390625,722800
2025-10-09,26621.400390625,26751.349609375,26534.400390625,26724.30078125,805000
2025-10-10,26717.55078125,26925.80078125,26709.849609375,26842.25,793900
2025-10-13,26703.94921875,26918.69921875,26690.099609375,26885.25,841400
2025-10-14,26886.599609375,26972.849609375,26704.94921875,26828.30078125,988500
2025-10-15,26853.900390625,27118.5,26840.849609375,27071.80078125,1183500
2025-10-16,27214.150390625,27429.75,27158.30078125,27381.19921875,1298300
2025-10-17,27343.849609375,27597.69921875,27276.400390625,27538.599609375,1140500
2025-10-20,27584.25,27723.94921875,27463.05078125,27505.5,1220100
2025-10-21,27533.150390625,27571.25,27479.599609375,27536.849609375,195100
2025-10-23,27689.19921875,27774.69921875,27504.30078125,27556.650390625,1628400
2025-10-24,27603.25,27623.30078125,27295.099609375,27395.30078125,856900
2025-10-27,27447.400390625,27585.55078125,27388.94921875,27519.0,980400
2025-10-28,27441.650390625,27549.900390625,27299.400390625,27453.94921875,1623200
2025-10-29,27497.19921875,27627.849609375,27414.849609375,27587.650390625,1160300
2025-10-30,27483.349609375,27555.349609375,27358.0,27376.0,974400
2025-10-31,27329.400390625,27461.599609375,27120.94921875,27138.849609375,1179400
2025-11-03,27093.44921875,27370.44921875,27086.69921875,27306.150390625,88300
2025-11-04,27230.400390625,27320.19921875,27159.150390625,27195.80078125,1072600
2025-11-06,27103.150390625,27197.5,27011.55078125,27033.099609375,1295500
2025-11-07,26956.900390625,27309.900390625,26874.400390625,27238.75,1194500
2025-11-10,27247.400390625,27390.5,27222.099609375,27305.05078125,864200
2025-11-11,27246.650390625,27311.349609375,27003.150390625,27279.30078125,1076000
2025-11-12,27472.55078125,27476.69921875,27297.150390625,27337.349609375,1098200
2025-11-13,27284.94921875,27507.349609375,27264.349609375,27396.150390625,1034000
2025-11-14,27245.25,27523.349609375,27245.25,27491.849609375,1030200
2025-11-17,27550.55078125,27665.75,27496.599609375,27646.19921875,874100
2025-11-18,27643.25,27657.25,27499.30078125,27546.75,898100
2025-11-19,27534.05078125,27664.650390625,27437.400390625,27643.69921875,834600
2025-11-20,27698.69921875,27903.849609375,27624.44921875,27861.349609375,885900
2025-11-21,27742.30078125,27772.0,27551.19921875,27566.150390625,870800
2025-11-24,27629.80078125,27740.19921875,27419.599609375,27498.650390625,1608100
2025-11-25,27538.94921875,27589.349609375,27381.650390625,27409.400390625,989000
2025-11-26,27370.55078125,27814.599609375,27370.55078125,27799.5,1004700
2025-11-27,27835.05078125,28055.349609375,27802.25,27946.19921875,1093000
2025-11-28,27954.900390625,27990.349609375,27868.19921875,27890.25,744900
2025-12-01,28065.5,28065.5,27751.44921875,27814.5,758900
2025-12-02,27617.599609375,27717.80078125,27544.75,27565.25,1113200
2025-12-03,27492.150390625,27654.0,27434.80078125,27629.599609375,941200
2025-12-04,27605.19921875,27697.05078125,27507.849609375,27611.44921875,868300
2025-12-05,27533.44921875,27901.44921875,27519.400390625,27881.900390625,960800
2025-12-08,27835.349609375,27863.69921875,27603.349609375,27687.150390625,1000700
2025-12-09,27537.400390625,27638.05078125,27460.400390625,27549.75,988000
2025-12-10,27558.05078125,27633.099609375,27373.099609375,27404.30078125,795100
2025-12-11,27426.19921875,27641.650390625,27347.400390625,27561.900390625,716200
2025-12-12,27648.099609375,27716.0,27582.94921875,27672.599609375,640600
2025-12-15,27511.849609375,27648.05078125,27499.150390625,27603.150390625,638800
2025-12-16,27516.25,27538.0,27352.75,27385.55078125,950400
2025-12-17,27424.0,27446.69921875,27190.69921875,27251.94921875,860500
2025-12-18,27153.25,27400.44921875,27153.25,27267.099609375,778800
2025-12-19,27351.900390625,27410.650390625,27291.44921875,27378.599609375,1289500
2025-12-22,27455.80078125,27519.650390625,27420.19921875,27479.849609375,982600
2025-12-23,27513.44921875,27620.25,27483.599609375,27584.55078125,955000
2025-12-24,27575.05078125,27722.69921875,27529.69921875,27565.5,740400
2025-12-26,27539.55078125,27571.55078125,27391.849609375,27430.75,522900
2025-12-29,27464.05078125,27505.44921875,27311.099609375,27363.5,651900
2025-12-30,27338.30078125,27463.05078125,27248.5,27382.80078125,1605200
2025-12-31,27420.94921875,27679.94921875,27417.69921875,27613.30078125,786100
2026-01-02,27676.599609375,27927.599609375,27650.25,27899.150390625,1113900
2026-01-05,27925.19921875,27977.80078125,27768.099609375,27851.44921875,1049200
2026-01-06,27836.75,28041.19921875,27801.599609375,27945.099609375,1257800
2026-01-07,27891.849609375,27895.94921875,27766.69921875,27853.349609375,1424400
2026-01-08,27823.650390625,27896.94921875,27592.69921875,27672.599609375,1030600
2026-01-09,27614.80078125,27689.05078125,27302.5,27382.099609375,1197400
2026-01-12,27407.150390625,27545.80078125,27258.5,27518.5,1082600
2026-01-13,27618.849609375,27670.05078125,27465.30078125,27586.0,1199000
2026-01-14,27471.44921875,27644.349609375,27455.0,27501.400390625,1227800
2026-01-16,27501.25,27723.400390625,27478.80078125,27523.150390625,1691100
2026-01-19,27519.05078125,27578.30078125,27369.94921875,27518.94921875,1492300
2026-01-20,27525.55078125,27526.349609375,27136.5,27200.599609375,1517000
2026-01-21,27067.150390625,27206.099609375,26773.5,26963.5,1527000
2026-01-22,27150.650390625,27275.30078125,26956.05078125,27149.94921875,1439300
2026-01-23,27193.44921875,27226.25,26779.05078125,26821.349609375,1346000
2026-01-27,26819.44921875,27162.05078125,26693.5,27058.0,2286700
2026-01-28,27212.099609375,27402.650390625,27174.099609375,27335.19921875,1557700
2026-01-29,27268.75,27562.400390625,27169.099609375,27509.599609375,1871400
2026-01-30,27339.650390625,27463.099609375,27288.19921875,27330.849609375,1878700
2026-02-02,26612.19921875,26842.80078125,26463.150390625,26799.0,1760700
2026-02-03,28125.849609375,28275.19921875,27546.94921875,27674.05078125,2466900
2026-02-04,27737.55078125,27875.05078125,27587.599609375,27802.55078125,1594200
2026-02-05,27812.599609375,27814.849609375,27608.599609375,27689.349609375,1478000
2026-02-06,27658.150390625,27822.599609375,27531.349609375,27807.099609375,1276300
2026-02-09,28120.599609375,28162.80078125,28008.849609375,28154.05078125,1861000
2026-02-10,28238.150390625,28263.94921875,28140.5,28186.25,1571700
2026-02-11,28226.650390625,28287.05078125,28146.19921875,28276.94921875,1203400
2026-02-12,28263.80078125,28413.849609375,28231.94921875,28385.19921875,1586500
2026-02-13,28261.75,28335.849609375,28085.5,28126.349609375,1812000
2026-02-16,27955.650390625,28327.349609375,27907.150390625,28306.25,1133400
2026-02-17,28246.5,28307.25,28098.5,28287.400390625,1012100
2026-02-18,28331.650390625,28483.349609375,28285.0,28463.25,890300
2026-02-19,28519.80078125,28519.80078125,27992.19921875,28069.5,982900
2026-02-20,28012.849609375,28299.349609375,27999.25,28210.599609375,960600
2026-02-23,28360.0,28562.5,28329.400390625,28455.0,1082000
2026-02-24,28494.599609375,28494.599609375,28208.650390625,28295.099609375,1380600
2026-02-25,28374.05078125,28458.75,28236.0,28339.650390625,1175600
2026-02-26,28404.400390625,28408.150390625,28173.94921875,28309.849609375,1545400
2026-02-27,28204.349609375,28233.80078125,27825.900390625,27869.75,1489500
2026-03-02,27353.099609375,27710.44921875,27298.0,27564.099609375,1534500
2026-03-04,26948.5,27169.94921875,26868.80078125,27020.44921875,1725500
2026-03-05,27182.30078125,27337.5,26920.55078125,27235.80078125,1620300
2026-03-06,27074.150390625,27146.150390625,26609.150390625,26652.44921875,1617800
2026-03-09,25882.44921875,26070.75,25557.900390625,26039.30078125,1820300
2026-03-10,26324.55078125,26615.0,26226.30078125,26535.19921875,1966100
2026-03-11,26447.0,26538.5,25869.349609375,25920.80078125,1631800
2026-03-12,25593.900390625,25925.75,25512.25,25663.19921875,1932100
2026-03-13,25442.5,25505.099609375,25094.900390625,25138.650390625,1771700
2026-03-16,25113.349609375,25645.69921875,24946.05078125,25515.25,1956700
2026-03-17,25624.150390625,25795.349609375,25426.19921875,25724.650390625,1581500
2026-03-18,25774.55078125,26012.349609375,25615.400390625,25927.349609375,1469200
2026-03-19,25148.69921875,25376.099609375,24853.650390625,24951.80078125,2943100
2026-03-20,24997.150390625,25219.400390625,24721.25,24781.150390625,2648600
2026-03-23,24400.94921875,24427.94921875,23895.69921875,23959.19921875,2242900
2026-03-24,24388.099609375,24614.099609375,24102.75,24482.19921875,2313500
2026-03-25,24690.900390625,25213.400390625,24689.19921875,25056.349609375,2275600
2026-03-27,24856.150390625,24888.349609375,24335.900390625,24373.19921875,2447400
2026-03-30,24012.400390625,24057.80078125,23450.849609375,23521.80078125,3217300
2026-04-01,24129.19921875,24275.150390625,23941.94921875,23981.80078125,2444800
2026-04-02,23608.44921875,24123.349609375,23373.94921875,24041.55078125,1953300
